"TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2014","2014",41.2,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2015","2015",39.1,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2016","2016",41.6,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2017","2017",42.6,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2018","2018",42.7,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2019","2019",46.8,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2020","2020",50.2,,
"14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","1","maschi","Y45-54","45-54 anni","2010","2010",2997,,
"14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","1","maschi","Y45-54","45-54 anni","2011","2011",3193,,
"14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","1","maschi","Y45-54","45-54 anni","2012","2012",3327,,
"14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","1","maschi","Y45-54","45-54 anni","2013","2013",3367,,
"14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","1","maschi","Y45-54","45-54 anni","2014","2014",3368,,
"14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","1","maschi","Y45-54","45-54 anni","2015","2015",3568,,
"14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","1","maschi","Y45-54","45-54 anni","2016","2016",3589,,
"14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","1","maschi","Y45-54","45-54 anni","2017","2017",3672,,
"14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","1","maschi","Y45-54","45-54 anni","2018","2018",3585,,
"14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","1","maschi","Y45-54","45-54 anni","2019","2019",3436,,
"14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","1","maschi","Y45-54","45-54 anni","2020","2020",3543,,
"14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2","femmine","Y45-54","45-54 anni","2010","2010",1095,,
"14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2","femmine","Y45-54","45-54 anni","2011","2011",1033,,
"14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2","femmine","Y45-54","45-54 anni","2012","2012",992,,
"14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2","femmine","Y45-54","45-54 anni","2013","2013",1076,,
"14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2","femmine","Y45-54","45-54 anni","2014","2014",1191,,
"14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2","femmine","Y45-54","45-54 anni","2015","2015",1041,,
"14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2","femmine","Y45-54","45-54 anni","2016","2016",970,,
"14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2","femmine","Y45-54","45-54 anni","2017","2017",932,,
"14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2","femmine","Y45-54","45-54 anni","2018","2018",1085,,
"14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2","femmine","Y45-54","45-54 anni","2019","2019",1189,,
"14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2","femmine","Y45-54","45-54 anni","2020","2020",1178,,
"14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2010","2010",26.4,,
"14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2011","2011",24.4,,
"14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2012","2012",23.3,,
"14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2013","2013",24.9,,
"14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2014","2014",25.9,,
"14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2015","2015",23.2,,
"14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2016","2016",22.7,,
"14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2017","2017",22.3,,
"14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2018","2018",24.4,,
"14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2019","2019",27.4,,
"14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2020","2020",24.7,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2010","2010",153,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2011","2011",167,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2012","2012",145,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2013","2013",171,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2014","2014",162,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2015","2015",186,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2016","2016",164,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2017","2017",175,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2018","2018",173,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2019","2019",168,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2020","2020",165,,
"14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2010","2010",646,,
"14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2011","2011",718,,
"14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2012","2012",726,,
"14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2013","2013",747,,
"14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2014","2014",805,,
"14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2015","2015",811,,
"14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2016","2016",728,,
"14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2017","2017",748,,
"14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2018","2018",773,,
"14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2019","2019",728,,
"14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2020","2020",646,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2010","2010",331,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2011","2011",363,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2012","2012",367,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2013","2013",431,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2014","2014",372,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2015","2015",434,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2016","2016",407,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2017","2017",390,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2018","2018",399,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2019","2019",366,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2020","2020",334,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2010","2010",886,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2011","2011",739,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2012","2012",863,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2013","2013",832,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2014","2014",884,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2015","2015",854,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2016","2016",853,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2017","2017",1075,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2018","2018",1047,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2019","2019",1151,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2020","2020",1260,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y55-59","55-59 anni","2010","2010",1378,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y55-59","55-59 anni","2011","2011",1432,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y55-59","55-59 anni","2012","2012",1422,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y55-59","55-59 anni","2013","2013",1399,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y55-59","55-59 anni","2014","2014",1504,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y55-59","55-59 anni","2015","2015",1512,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y55-59","55-59 anni","2016","2016",1536,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y55-59","55-59 anni","2017","2017",1535,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y55-59","55-59 anni","2018","2018",1473,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y55-59","55-59 anni","2019","2019",1547,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y55-59","55-59 anni","2020","2020",1589,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2010","2010",19,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2011","2011",20,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2012","2012",19,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2013","2013",19.9,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2014","2014",19.1,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2015","2015",18.8,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2016","2016",19,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2017","2017",19.9,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2018","2018",16.9,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2019","2019",16.4,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2020","2020",16.7,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2010","2010",47.7,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2011","2011",43.2,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2012","2012",46,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2013","2013",44.5,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2014","2014",42.1,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2015","2015",40.4,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2016","2016",44.8,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2017","2017",44.7,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2018","2018",46.8,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2019","2019",51.5,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2020","2020",56.2,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2010","2010",37.3,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2011","2011",38,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2012","2012",36.5,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2013","2013",33.8,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2014","2014",36.4,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2015","2015",36.5,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2016","2016",38.1,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2017","2017",36.7,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2018","2018",33.2,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2019","2019",34.4,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2020","2020",37.2,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2010","2010",33.5,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2011","2011",30.3,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2012","2012",33.2,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2013","2013",32,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2014","2014",32.3,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2015","2015",31.8,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2016","2016",30,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2017","2017",33.3,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2018","2018",38,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2019","2019",39.2,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2020","2020",40.3,,
